id,text,polarity,polarity_confidence,subjectivity,subjectivity_confidence;
925408457305542657,iPhone X: Up close and personal with Apple's new phone - CNET: Apple's most premium iPhone… https://goo.gl/fb/dGX4ub,neutral,0.8697548508644104,objective,0.9999998777035012;
925408346525569024,The Best Wireless Charger For iPhone And Android Phones http://kopitiambot.com/2017/11/01/the-best-wireless-charger-for-iphone-and-android-phones/ …pic.twitter.com/w4TGILnetP,neutral,0.9323235154151917,objective,0.9999999917512855;
925408045747843073,iPhone X: Up close and personal with Apple's new phone - CNET https://www.cnet.com/pictures/iphone-x-hands-on/#ftag=CADf328eec …,neutral,0.9474045634269714,objective,0.9999562763378327;
925407325829124098,downloading the new iPhone software and not having the newest iPhone means your battery goes to hell and your phone randomly shuts off,negative,0.6183986067771912,subjective,0.9975232469049417;
925407219235151872,iPhone X: Up close and personal with Apple's new phone - CNET https://goo.gl/fb/WKjvZD,neutral,0.9011027812957764,objective,0.9999995160740044;
925407071251578881,https://fbook.netlify.com/app/news/30911162508_10155901774712509 … The Best Wireless Charger For iPhone And Android Phones,neutral,0.8607197403907776,objective,0.9999876623093154;
925406339928649728,iPhone X: Up close and personal with Apple's new phone - CNET https://www.cnet.com/pictures/iphone-x-hands-on/#ftag=CADf328eec …,neutral,0.9474045634269714,objective,0.9999562763378327;
925406197200621568,The Best Wireless Charger For # iPhone And # Android Phones - Forbes : http://fat.ly/4QIjt,neutral,0.9223764538764954,objective,0.9999999999315639;
925404976985362433,someone should buy me the iPhone 7+ I’m in desperate need of a new phone mine is slow and noncooperative,negative,0.5424188375473022,subjective,1.0;
"925404836010582016,""T-Mobile’s JoD is a great way to get a new phone for less. Monthly payments are low, too. Just had to save a bit and BAM. New iPhone."",negative,0.7962009906768799,objective,0.9999782646295626";
925404683635773442,HOW THE FUCK DOES APPLE'S SOFTWARE ON MY IPHONE FUCK UP AND I STILL GOTTA PAY FOR A NEW PHONE???? # howmanyiphonestiligetagoodone,negative,0.38638219237327576,subjective,1.0;
925404674047475712,iPhone X: Up close and personal with Apple's new phone - CNET https://goo.gl/fb/WFkkVu,neutral,0.9011027812957764,objective,0.9999968680076247;
925404390617419776,iPhone X: Up close and personal with Apple's new phone - CNET: Apple's most premium iPhone… https://goo.gl/fb/52be74,neutral,0.8697548508644104,objective,0.9999960265511177;
925404265564295168,iPhone X: Up close and personal with Apple's new phone - CNET http://twib.in/l/kaRrzR957qbL via @ billballentine # technewspic.twitter.com/XRjlfeOXpu,neutral,0.7882670164108276,objective,0.9999999999998987;
925403194959826947,iPhone X: Up close and personal with Apple's new phone - CNET,neutral,0.7510267496109009,objective,0.9999224597631406;
"925401526335447040,""DAISEN Camera Tripod, Octopus Camera Holder and Phone # Tripod for iphone/Universal Smartphone/Cell phone/Camera… http://dlvr.it/PyXKMm pic.twitter.com/T8WvnOOAzu"",neutral,0.9485242366790771,objective,0.9999999999995908";
"925401064064671744µ2017-10-31 17:36µ""iPhone X: Up close and personal with Apple's new phone - CNET"" by Scott Stein via CNET News http://ift.tt/2gQK5TCµhttps://twitter.com/KayodeOlumoroti/status/925401064064671744,nan,neutral,0.407149076461792,subjective,0.7952850462814437";
925400625218801666,iPhone X: Up close and personal with Apple’s new phone – CNET: Apple’s most premium iPhone… https://goo.gl/fb/ks9Jyf,neutral,0.8302038311958313,objective,0.9999988340085304;
"925400450588868608µ2017-10-31 17:33µ""iPhone X: Up close and personal with Apple's new phone - CNET"" http://ift.tt/2lCX28Xµhttps://twitter.com/guzmanadrian/status/925400450588868608,nan,neutral,0.407149076461792,subjective,0.7952850462814437";
925400412835938305,iPhone X: Up close and personal with Apple's new phone - CNET http://ift.tt/2lCX28X,neutral,0.9011027812957764,objective,0.9999950572484755;
925400073617465344,iPhone X pictures: Up close and personal with Apple's phone - CNET http://cnet.co/2z2b7zE,neutral,0.9341623783111572,objective,0.9998697340801885;
925399669823418368,The pixel 2 and 2xl have bezels as well as iPhone 8 and 8 plus. You might not consider phones with bezels but others will,neutral,0.6361650824546814,subjective,1.0;
925399521202458624,Sprint is a POS phone company and I’m hating my iPhone right now. Freezing on me every 20 mins and I have to shut it off and turn it on,negative,0.9506548643112183,subjective,1.0;
"925399375890866176,""# iPhone X: Up close and personal with Apple's new phone - CNET Apple's most premium iPhone fetches for a $1,00… http://ift.tt/2iiIDtE"",neutral,0.6972149014472961,objective,0.9999999999999694";
925399189097459713,Had to replace my phone w a new iphone 6 bc the old battery broke and it auto-updated to iOS 11. Now my keyboard freezes all the time...,negative,0.9011846780776978,subjective,1.0;
"925398946742132736,""Curious that it almost plateaus, they skyrockets about the time of the IPhone (and smart phones generally)"",positive,0.7010782361030579,subjective,1.0";
925398495573499905,iPhone X: Up close and personal with Apple's new phone - CNET http://ift.tt/2lCX28X,neutral,0.9011027812957764,objective,0.9999950572484755;
925398324080971777,checked iPhone X tracking and my phone is still sitting in China omfg Apple is testing me pic.twitter.com/ITAQ5mOe8J,neutral,0.5284909605979919,subjective,1.0;
925397747863314432,iPhone X: Up close and personal with Apple’s new phone – CNET http://ift.tt/2z1SRc5 pic.twitter.com/yXNkh57v88,neutral,0.8104649186134338,objective,0.9999999934451496;
925397705878376448,iPhone X: Up close and personal with Apple's new phone - CNET http://ift.tt/2lCX28X,neutral,0.9011027812957764,objective,0.9999950572484755;
925397702455599104,IPhone X: Up Close And Personal With # apples New Phone - CNET... https://goo.gl/wjtMB2,neutral,0.7458800077438354,objective,0.999934009972362;
925397671086641154,iPhone X: Up close and personal with Apple's new phone - CNET http://ift.tt/2lCX28X,neutral,0.9011027812957764,objective,0.9999950572484755;
925397588584685568,iPhone X: Up close and personal with Apple's new phone - CNET http://ift.tt/2lCX28X,neutral,0.9011027812957764,objective,0.9999950572484755;
925397478882578432,iPhone X: Up close and personal with Apple's new phone - CNET http://ift.tt/2lCX28X,neutral,0.9011027812957764,objective,0.9999950572484755;
925397347227590657,iPhone X: Up close and personal with Apple's new phone - CNET http://ift.tt/2lCX28X,neutral,0.9011027812957764,objective,0.9999950572484755;
925396997049389056,iPhone X: Up close and personal with Apple's new phone - CNET http://ift.tt/2iiIDtE,neutral,0.9011027812957764,objective,0.9999606653242984;
925396835124105216,iPhone X: Up close and personal with Apple's new phone - CNET http://ift.tt/2lCX28X,neutral,0.9011027812957764,objective,0.9999950572484755;
925396770275737600,iPhone X: Up close and personal with Apple's new phone - CNET http://dlvr.it/PyXB9Z pic.twitter.com/S4bmR3qeg8,neutral,0.9011027812957764,objective,0.9999999997151592;
925396725191315456,iPhone X: Up close and personal with Apple's new phone - CNET http://ift.tt/2lCX28X,neutral,0.9011027812957764,objective,0.9999950572484755;
925396717477953536,iPhone X: Up close and personal with Apple's new phone - CNET http://ift.tt/2lCX28X,neutral,0.9011027812957764,objective,0.9999950572484755;
"925396615355158528,""iPhone X: Up close and personal with Apple's new phone - CNET Apple's most premium iPhone fetches for a $1,000 and… http://ift.tt/2iiIDtE"",neutral,0.6853833198547363,objective,0.9999999999997047";
"925396560350973952µ2017-10-31 17:18µNew post: ""iPhone X: Up close and personal with Apple's new phone - CNET"" http://ift.tt/2lCX28Xµhttps://twitter.com/AM_Mancorp/status/925396560350973952,nan,neutral,0.407149076461792,subjective,0.7952850462814437";
"925396542063874053,""iPhone X: Up close and personal with Apple's new phone - CNET Apple's most premium iPhone fetches for a $1,000... http://fb.me/2k3RnX5bT"",neutral,0.6853833198547363,objective,0.9999999999999976";
"925396509402599424,""@ SamsungMobile are useless,"""" sat around all day for """"""""Next day delivery"""""""" and no phone.... Shall i just cancel my order and buy the new iphone?"",negative,0.9964686632156372,objective,0.9999981543206223";
"925396334387097600,""iphone cant play u-tube videos w/out stalling cause they are uploading every photo and video in your phone. today it asked my permission, so"",neutral,0.4351748526096344,subjective,1.0";
"925395613423988736,""I use my phone for YouTube all the time. The week the new iPhone comes out, my phone starts getting hot and the battery drains fast."",positive,0.622074544429779,subjective,1.0";
"925395557845291010,""phone #4: Lightning Cable,XUZOU iPhone Charger 4Pack 3FT 6FT 6FT 10FT to USB Syncing and… https://goo.gl/fb/XsMKoq"",neutral,0.9661083817481995,objective,0.9999995371552584";
925394852707209216,iPhone X: Up close and personal with Apple's new phone - CNET http://ift.tt/2iiIDtE,neutral,0.9011027812957764,objective,0.9999606653242984;
925393982355468290,@ Apple why did the most recent updates to my iPhone 6 Plus delete most of my contacts and slowed down my phone/ freezes and I have to reboot on a regular basis. Not happy.,negative,0.7569930553436279,subjective,1.0;
925393764629274624,iPhone X: Up close and personal with Apple's new phone - CNET http://dlvr.it/PyX32r # Tech pic.twitter.com/p9N11uQO5v,neutral,0.9190659523010254,objective,0.9999999997649929;
925392967627448320,iPhone X: Up close and personal with Apple's new phone - CNET http://dlvr.it/PyX32r # Techpic.twitter.com/5DX1FwVjjn,neutral,0.8201575875282288,objective,0.9999993223801751;
925392951223533568,iPhone X: Up close and personal with Apple's new phone - CNET http://dlvr.it/PyX323,neutral,0.9011027812957764,objective,0.9999996439806857;
925392348556791808,@ Apple I got my phone a year ago and the component inside the iphone is not working. this is the 3rd Iphone I got with this issue! # upset,negative,0.9067309498786926,subjective,1.0;
925392337915834368,8 things we love about the iPhone 8 and iPhone 8 Plus – and 8 we don't - Stuff) http://New phone? ....dk - http://mobilab.dk/iphone-yellow-screen/8-things-we-love-about-the-iphone-8-and-iphone-8-plus-and-8-we-dont-stuff/ …,positive,0.8652569055557251,subjective,1.0;
925392283171721217,iPhone X: Up close and personal with Apple's new phone - CNET https://goo.gl/fb/ujWQeg,neutral,0.9011027812957764,objective,0.9999978267918841;
"925391813879455745,""People need to stfu already about the iPhone X, and comparing it to the 7/8 and how it’s the ‘same phone’. Don’t get it then, nigga damn"",neutral,0.6318258047103882,subjective,1.0";
"925391591526883330,""No different to having the phone scan (no idea about S8/Note 8, but it’s automatic on iPhone X) and then swiping to open."",neutral,0.5029727220535278,subjective,1.0";
"925391270251520000,""Sell me your old Samsung Galaxy, Galaxy Note (Gen 3 and up) or Apple Iphone (Gen 6 and up) Don't be a goon! Sell your phone to Doc Boon!"",positive,0.6315662264823914,subjective,1.0";
925390736513695744,You think the iphone x is worth it ? Or just save $200 and get the 8 Plus ? I really need a new phone,positive,0.4855227768421173,subjective,1.0;
